feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microbiome_gene_K01491	gender	gender	-1.23952064744964	0.507182104336966	180	99	0.0177631327236594	0.875543955438421
Microbiome_gene_K02839	age	age	-0.737615664483501	0.304917920482951	180	135	0.0178302064713751	0.875543955438421
Microbiome_gene_K20345	age	age	1.17650625983317	0.48273211209044	180	97	0.0178903612561636	0.875543955438421
Microbiome_gene_K23352	gender	gender	1.50207980418608	0.616464245199606	180	92	0.0179162339007734	0.875543955438421
Bioc_.12.or.13..methylmyristate..a15.0.or.i15.0.	IBS	IBS	-1.24436216570248	0.508892236213704	180	90	0.0177055959219965	0.875543955438421
Bioc_5.methylthioadenosine..MTA.	age	age	-1.1321686989741	0.462711851279612	180	98	0.0175766658595295	0.875543955438421
Bioc_kynurenate	IBS	IBS	-1.27944664159561	0.523734061739768	180	100	0.0175292097398916	0.875543955438421
Bioc_methionine.sulfoxide	IBS	IBS	-1.15598719098734	0.473817562633483	180	101	0.0176205456873411	0.875543955438421
Bioc_N.N.N.trimethyl.5.aminovalerate	IBS	IBS	-1.3143896978737	0.53832566585774	180	95	0.0175868588931784	0.875543955438421
Bioc_N2.acetyl.N6.N6.dimethyllysine	race	race	-7.01623205561162	2.87482961622327	180	98	0.0176853683242312	0.875543955438421
Bioc_X_21285	age	age	1.2033427805177	0.494752114653808	180	94	0.0178601807866449	0.875543955438421
Microbiome_gene_K01261	IBS	IBS	-0.732443773756951	0.304191739108413	180	109	0.0186857811728472	0.876686522037733
Microbiome_gene_K02341	ethnic	ethnic	3.21282067201038	1.3180359084783	180	78	0.0187101445160708	0.876686522037733
Microbiome_gene_K02422	IBS	IBS	-1.04520245773493	0.432088483142233	180	98	0.0187803738913074	0.876686522037733
Microbiome_gene_K11145	gender	gender	1.36100930188599	0.562939565605658	180	93	0.0186225199387106	0.876686522037733
Microbiome_gene_K19611	race	race	0.679542049528458	0.280492071309032	180	115	0.0180756593293867	0.876686522037733
Microbiome_gene_K21345	IBS	IBS	-0.92881840385331	0.383824545423322	180	108	0.018243909531078	0.876686522037733
Microbiome_gene_K21576	age	age	-0.940467290934009	0.388493884365433	180	111	0.0181615191189389	0.876686522037733
Bioc_1.palmitoyl.2.oleoyl.GPE..16.0.18.1.	IBS	IBS	-0.994114398634612	0.410846749071562	180	100	0.0186347035433292	0.876686522037733
Bioc_3.hydroxydecanoylcarnitine	gender	gender	1.22248706529904	0.505965410324732	180	100	0.0187992207266479	0.876686522037733
Bioc_3.methylcytidine	IBS	IBS	-1.1434490601414	0.472906346833762	180	96	0.0186115379407336	0.876686522037733
Bioc_betaine	gender	gender	1.28000497425931	0.528278845455731	180	97	0.0185936073030298	0.876686522037733
Bioc_chenodeoxycholate	gender	gender	1.1234721226856	0.465954588839634	180	102	0.0187391823548502	0.876686522037733
Bioc_cis.4.decenoylcarnitine..C10.1.	IBS	IBS	-1.21151846401001	0.499414788420184	180	106	0.0181472280925874	0.876686522037733
Bioc_glucuronide.of.piperine.metabolite.C17H21NO3..3..	IBS	IBS	-1.18194039670486	0.488427089181298	180	110	0.0182444826031945	0.876686522037733
Bioc_hydroxy.N6.N6.N6.trimethyllysine.	gender	gender	1.45335316225117	0.599479016174801	180	95	0.0184178676221596	0.876686522037733
Bioc_isoursodeoxycholate	IBS	IBS	-1.04130722875244	0.430084961636582	180	98	0.0187977520252183	0.876686522037733
Bioc_N.acetyl.1.methylhistidine.	age	age	-1.11062859027966	0.459495434875205	180	105	0.018506685691521	0.876686522037733
Bioc_octadecenedioylcarnitine..C18.1.DC..	gender	gender	1.16075832975739	0.478831358721691	180	95	0.018482438371185	0.876686522037733
Bioc_stearidonate..18.4n3.	race	race	-7.52284622973855	3.10039355643476	180	103	0.0181703194591875	0.876686522037733
Bioc_taurocholenate.sulfate.	age	age	1.24180815790424	0.510828368094559	180	89	0.0181704337955081	0.876686522037733
Bioc_tiglyl.carnitine..C5.	gender	gender	1.30320075337049	0.537554386802591	180	97	0.0183670563840581	0.876686522037733
Bioc_X_13835	gender	gender	1.25447919775399	0.51949804814453	180	104	0.018707663152023	0.876686522037733
Bioc_X_24972	age	age	1.03454699982984	0.428497009377556	180	101	0.0187277490227347	0.876686522037733
Bioc_inosine.5..monophosphate..IMP.	IBS	IBS	-1.4902037325028	0.613851165814264	180	81	0.0188406890281032	0.876877068516301
Bioc_bilirubin..E.E..	race	race	2.10628489334482	0.872942486174585	180	93	0.0189540148476601	0.878664676445775
Bioc_X_13729	age	age	-1.08227883126853	0.44750040572115	180	95	0.0189224761956337	0.878664676445775
Bioc_1.palmitoyl.2.arachidonoyl.GPI..16.0.20.4..	IBS	IBS	-0.935854574512701	0.387710152846318	180	93	0.019022492013066	0.878710239851271
Bioc_N6.methyllysine	race	race	-6.78792796768857	2.81771181170759	180	100	0.0190299186530437	0.878710239851271
Bioc_N.stearoyltaurine	IBS	IBS	-1.23349140901271	0.511737071473448	180	94	0.019125949520352	0.8814094261275
Microbiome_gene_K21557	IBS	IBS	-1.24504914769549	0.516414329985293	180	94	0.0192173002825571	0.88388277005479
Bioc_bilirubin..E.Z.or.Z.E..	gender	gender	1.2745738754261	0.531768482609354	180	106	0.0192905599397896	0.884366271706521
Bioc_X_23636	gender	gender	1.05107675382689	0.433122919785241	180	77	0.0193032157187082	0.884366271706521
Microbiome_gene_K18118	IBS	IBS	-0.854719169494814	0.359558976310033	180	150	0.0194308983916708	0.886752108119497
Bioc_X_12007	IBS	IBS	-0.951301671917313	0.396326472881525	180	105	0.0193974509929786	0.886752108119497
Bioc_5.hydroxylysine	IBS	IBS	-1.11415701600118	0.465467915470729	180	112	0.0195335438528369	0.889705510982513
Bioc_N.formylmethionine	age	age	-1.25738005776291	0.522669775290691	180	91	0.0195964520678731	0.890841039062209
Bioc_asparagine	IBS	IBS	-1.24584289140846	0.51900943773409	180	100	0.0196637821873262	0.892172802259402
Microbiome_gene_K21147	IBS	IBS	-1.02895357233053	0.43189470139867	180	106	0.0198802501713803	0.893354460287487
Bioc_9.hydroxystearate	gender	gender	-1.02910905196865	0.430137462572291	180	105	0.019777350583876	0.893354460287487
Bioc_benzoate	age	age	-1.13364002144211	0.471995133970446	180	94	0.0197848276380099	0.893354460287487
Bioc_propionylcarnitine..C3.	gender	gender	1.26845768078548	0.531890738490278	180	105	0.0198406460593495	0.893354460287487
Bioc_X_11378	IBS	IBS	-1.19719076481517	0.50229584873276	180	104	0.0198685929427797	0.893354460287487
Microbiome_gene_K01130	age	age	-1.29206336327942	0.539152310728462	180	97	0.0200461831939891	0.895322590599681
Microbiome_gene_K01241	age	age	-1.40122656510912	0.581523225391972	180	86	0.0202211103983107	0.895322590599681
Microbiome_gene_K01585	race	race	2.20634329636886	0.92054071891971	180	96	0.0200984289711227	0.895322590599681
Microbiome_gene_K19997	race	race	2.22751438491433	0.931221106545023	180	96	0.020200195509058	0.895322590599681
Bioc_6.bromotryptophan	gender	gender	1.35813033059186	0.565054343305747	180	85	0.0201486548074329	0.895322590599681
Bioc_gamma.glutamyltyrosine	age	age	-1.11683033140876	0.469153829443076	180	100	0.020229397323521	0.895322590599681
Bioc_laurylcarnitine..C12.	IBS	IBS	-1.10188998360926	0.462098590046309	180	109	0.0201734859277645	0.895322590599681
Bioc_N6.acetyllysine	IBS	IBS	-1.21599555070782	0.507188779792616	180	91	0.0199945415582845	0.895322590599681
Bioc_X_15666	gender	gender	1.5282880257421	0.637288046428639	180	86	0.0203333013907731	0.897011078483992
Bioc_X_21829	IBS	IBS	-1.30347275020382	0.544966536305115	180	91	0.0203440292344922	0.897011078483992
Bioc_sulfate.of.piperine.metabolite.C16H19NO3..2..	IBS	IBS	-1.27272964669054	0.534435526352036	180	100	0.0205473679162649	0.904276940359898
Microbiome_gene_K01838	IBS	IBS	-0.905938230242387	0.386555026889829	180	156	0.0210564120463908	0.907541710129359
Microbiome_gene_K02396	IBS	IBS	-1.01636737048869	0.430341806715989	180	102	0.0212919441535877	0.907541710129359
Microbiome_gene_K07132	IBS	IBS	-0.71083080683676	0.301919542174852	180	119	0.0212847636739607	0.907541710129359
Microbiome_gene_K12518	gender	gender	0.564733585537202	0.239475815491662	180	116	0.0212029894822346	0.907541710129359
Microbiome_gene_K16363	gender	gender	-1.1263723813	0.474425758429449	180	97	0.0211055107133857	0.907541710129359
Microbiome_gene_K20541	gender	gender	0.497845054625474	0.211371983172183	180	115	0.0213566536211539	0.907541710129359
Microbiome_gene_K21405	IBS	IBS	-1.51549064364107	0.640148810235269	180	97	0.021330724296117	0.907541710129359
Bioc_2..O.methyluridine	IBS	IBS	-1.46856165190075	0.61577953114872	180	90	0.0208397821721389	0.907541710129359
Bioc_bilirubin	gender	gender	1.2497299796477	0.527178570132958	180	98	0.0208315777288255	0.907541710129359
Bioc_dehydroepiandrosterone.sulfate..DHEA.S.	gender	gender	1.17547594488777	0.493805475627702	180	87	0.020719765093156	0.907541710129359
Bioc_dihomo.linoleoylcarnitine..C20.2..	gender	gender	1.53712907385891	0.647202045080742	180	94	0.0209967173283815	0.907541710129359
Bioc_gamma.glutamylisoleucine.	age	age	-1.09226952393426	0.46124539058883	180	106	0.0208182285030395	0.907541710129359
Bioc_histidine	gender	gender	-1.38341797196679	0.582178951291552	180	90	0.0210642999602745	0.907541710129359
Bioc_isoleucylglycine	IBS	IBS	-1.50575019894618	0.634805516719339	180	90	0.0212864193455191	0.907541710129359
Bioc_methylsuccinate	IBS	IBS	-1.14786621303921	0.483044468753348	180	97	0.0207510425496404	0.907541710129359
Bioc_N.acetylalanine	age	age	-1.21614090884372	0.511085380079811	180	92	0.0209666525255292	0.907541710129359
Bioc_p.cresol.sulfate	age	age	-1.45293307710922	0.612675713811508	180	96	0.021246833469475	0.907541710129359
Bioc_palmitoleoylcarnitine..C16.1..	IBS	IBS	-1.27587856311841	0.538842165686701	180	103	0.0211339653687436	0.907541710129359
Bioc_S.adenosylhomocysteine..SAH.	age	age	-1.29320032797237	0.544472926986629	180	94	0.0211924187109202	0.907541710129359
Microbiome_gene_K01267	gender	gender	1.23022329132068	0.52261359735876	180	103	0.0215139662888101	0.907649473447155
Bioc_3.hydroxyisobutyrate	IBS	IBS	-1.46091868229067	0.62036757907392	180	105	0.0215093335563223	0.907649473447155
Bioc_arabonate.xylonate	IBS	IBS	-1.29542175757022	0.545080591731771	180	89	0.0215107440530939	0.907649473447155
Bioc_uridine	gender	gender	1.54436162410844	0.650926913381437	180	85	0.0213990256090277	0.907649473447155
Specie_Eubacterium_hallii	IBS	IBS	-0.783286749339431	0.332744215887127	180	101	0.0217031478845265	0.910216829083511
Microbiome_gene_K06896	IBS	IBS	-0.942318982543915	0.403518719933786	180	144	0.021728706883656	0.910216829083511
Bioc_homoarginine	IBS	IBS	-1.13434750647002	0.481976135428915	180	105	0.021679060560816	0.910216829083511
Bioc_undecanedioate..C11.DC.	IBS	IBS	-1.43680274811402	0.602163956338372	180	76	0.02173003471402	0.910216829083511
Bioc_butyrate.isobutyrate..4.0.	ethnic	ethnic	-1.08250828146995	0.459574179018139	180	100	0.0217865441598642	0.910957159283305
Microbiome_gene_K01585	gender	gender	-1.16615078350767	0.493576967540413	180	96	0.0218475349768802	0.911881900271669
Microbiome_gene_K00602	age	age	-1.18028944904086	0.501220912173241	180	95	0.0221275402858883	0.91450211843882
Microbiome_gene_K01597	IBS	IBS	-0.718200675370745	0.307999587134362	180	140	0.0219675561509922	0.91450211843882
Bioc_citrulline	age	age	-1.26503242266949	0.536191717762641	180	89	0.0221004661100869	0.91450211843882
Bioc_gamma.glutamylcitrulline.	IBS	IBS	-1.33864865412484	0.567307641589193	180	91	0.0220811184286128	0.91450211843882
Bioc_sphingomyelin..d18.2.21.0..d16.2.23.0..	gender	gender	-1.24910334584247	0.531385384504153	180	100	0.0219896338876051	0.91450211843882
Bioc_X_24801	age	age	-1.14536517910559	0.488443740031598	180	104	0.0221442300069595	0.91450211843882
Bioc_androstenediol..3alpha..17alpha..monosulfate..3.	age	age	1.12432289922953	0.479211544851059	180	97	0.0222319023433662	0.916509197308156
Microbiome_gene_K23005	IBS	IBS	-1.18955250566476	0.506442046681841	180	93	0.0223861852641028	0.919232336105297
Bioc_palmitoleate..16.1n7.	gender	gender	-1.15994417941302	0.494675354324138	180	98	0.0223606497776623	0.919232336105297
Bioc_suberate..C8.DC.	IBS	IBS	-1.34301431798229	0.569584096833627	180	88	0.0224155218592416	0.919232336105297
Bioc_phenylacetylglutamine	age	age	-1.24322964731314	0.5287704928617	180	96	0.0224657265349449	0.919683328674
Specie_Bacteroides_massiliensis	IBS	IBS	-0.59986988857926	0.257820597059697	180	109	0.0230137796472646	0.921812911818631
Specie_Sellimonas_intestinalis	race	race	0.598401316709716	0.257522442991258	180	118	0.0228914318242534	0.921812911818631
Microbiome_gene_K00096	IBS	IBS	-1.06364240415821	0.454407139997408	180	85	0.0231166401948382	0.921812911818631
Microbiome_gene_K00208	gender	gender	-1.19131675201368	0.50669015010271	180	90	0.0228682827180219	0.921812911818631
Microbiome_gene_K00246	age	age	-0.907934365616647	0.388594456819208	180	103	0.0227144224195067	0.921812911818631
Microbiome_gene_K23003	IBS	IBS	-1.20832603122802	0.516021966758656	180	87	0.0231448350826545	0.921812911818631
Bioc_1.6.anhydroglucose	IBS	IBS	-0.880094189655159	0.377817063768091	180	105	0.0230048705503941	0.921812911818631
Bioc_2.4.di.tert.butylphenol	IBS	IBS	-1.30593977001745	0.556521897438109	180	91	0.0231202541515505	0.921812911818631
Bioc_5.6.dihydrothymine	IBS	IBS	-1.45152803595959	0.619105594899629	180	86	0.0231465151153674	0.921812911818631
Bioc_5alpha.androstan.3alpha.17alpha.diol.monosulfate	IBS	IBS	-0.934190306407018	0.400276913907565	180	98	0.0226578063727541	0.921812911818631
Bioc_7.HOCA	race	race	2.50750877926512	1.0688340228271	180	94	0.0227479450426075	0.921812911818631
Bioc_hippurate	age	age	-1.33618446503528	0.570815971542512	180	94	0.0228940740303598	0.921812911818631
Bioc_sphingomyelin..d18.1.22.2..d18.2.22.1..d16.1.24.2..	gender	gender	-1.16167427614729	0.497408585139337	180	99	0.0228249721798154	0.921812911818631
Bioc_X_12117	IBS	IBS	-1.02099847421468	0.435985529818491	180	98	0.0227725095470939	0.921812911818631
Bioc_X_17340	IBS	IBS	-1.18828967391688	0.509932435615365	180	101	0.0231151206937531	0.921812911818631
Bioc_X_24801	gender	gender	1.35162999097677	0.580410769292964	180	104	0.0230428022986819	0.921812911818631
Microbiome_gene_K21471	IBS	IBS	-1.03897124602996	0.448171517775407	180	106	0.0232017420858131	0.922446210350708
Bioc_arginine	IBS	IBS	-1.16665014776181	0.502675887981816	180	107	0.0233451735711393	0.923453181211153
Bioc_creatinine	gender	gender	1.68422024327895	0.719509599554154	180	85	0.0232723269616204	0.923453181211153
Bioc_sphingomyelin..d18.0.18.0..d19.0.17.0..	age	age	-1.09083215291226	0.468060213604551	180	102	0.0233400289203093	0.923453181211153
Bioc_glycoursodeoxycholic.acid.sulfate..1.	IBS	IBS	-0.940689881244219	0.405178507911125	180	104	0.0233958429818663	0.923899476137438
Microbiome_gene_K01447	gender	gender	-1.16360617590992	0.498920419724605	180	94	0.0234459245211305	0.924321094944802
Bioc_choline	IBS	IBS	-1.08339307827809	0.466433113400961	180	101	0.0234910465162631	0.924546104248296
Bioc_arachidonoylcarnitine..C20.4.	IBS	IBS	-1.25080309707711	0.538456547298567	180	92	0.0236498219838602	0.926102092342264
Bioc_cortisol	age	age	-1.25576539215197	0.539083521321531	180	95	0.0236783923445822	0.926102092342264
Bioc_malate	race	race	2.55165115557721	1.09547340536674	180	86	0.0236885047280283	0.926102092342264
Bioc_phenyllactate..PLA.	gender	gender	1.11646616431282	0.4807411241757	180	93	0.0236818371945102	0.926102092342264
Bioc_5alpha.pregnan.diol.disulfate	age	age	0.638435518530274	0.275873686320957	180	109	0.0237291990369755	0.926149453927344
Microbiome_gene_K03486	IBS	IBS	-0.834661937125557	0.363425105005762	180	145	0.023908052405121	0.931519904217556
Bioc_octadecanedioate..C18.	gender	gender	1.41753814407087	0.606550564717034	180	82	0.0239462208399704	0.931519904217556
Microbiome_gene_K11071	race	race	-7.67019713575576	3.32363840908404	180	106	0.0240162305894482	0.932696557842197
Bioc_X_11632	IBS	IBS	-1.29233566145923	0.55899738809697	180	101	0.0241761594451698	0.937355656372476
Bioc_X_18921	race	race	2.40118453699208	1.04063924059255	180	103	0.02438401472811	0.943854510688576
Bioc_phenylacetylglutamate	age	age	-1.22587992932904	0.531911317031117	180	101	0.0246035163196491	0.950782013690295
Microbiome_gene_K03483	IBS	IBS	-0.75383108526399	0.329264280181989	180	129	0.0246567048754828	0.951270273460853
Microbiome_gene_K20859	gender	gender	1.19655503623464	0.519030872943346	180	91	0.0248073478730665	0.95286734895427
Bioc_1.palmitoyl.GPC..16.0.	gender	gender	1.67141833406213	0.721323051611186	180	88	0.0249012100826605	0.95286734895427
Bioc_ascorbic.acid.3.sulfate.	age	age	-1.18908757245372	0.515006267321424	180	95	0.0248797420473354	0.95286734895427
Bioc_glucuronide.of.piperine.metabolite.C17H21NO3..3..	ethnic	ethnic	1.05190489585241	0.458333153952286	180	110	0.0248677963127263	0.95286734895427
Bioc_N.acetyl.beta.alanine	age	age	-1.13781217281616	0.494024433802441	180	98	0.0248131012234841	0.95286734895427
Microbiome_gene_K17073	ethnic	ethnic	-0.871248659379499	0.37813609537614	180	93	0.0249524657054947	0.953061406677613
Microbiome_gene_K17213	race	race	0.70246588862822	0.305446854322026	180	100	0.0250777506444554	0.953061406677613
Bioc_4.acetamidobutanoate	age	age	-1.20677302986078	0.522656598629238	180	90	0.0251191950306217	0.953061406677613
Bioc_tetradecadienedioate..C14.2.DC..	IBS	IBS	-1.23509204659661	0.536540985076281	180	96	0.0251491207740781	0.953061406677613
Bioc_X_23276	IBS	IBS	-1.71188997701735	0.736438044477501	180	83	0.0250038901590316	0.953061406677613
Bioc_X_25265	IBS	IBS	-1.14678245989948	0.500851844952736	180	113	0.0251500622728159	0.953061406677613
Microbiome_gene_K19504	IBS	IBS	-0.603464907168047	0.264497011141395	180	128	0.025207943085216	0.953714066048244
Specie_Lachnospira_pectinoschiza	IBS	IBS	-0.521830657431745	0.227947879573086	180	101	0.0255395833867033	0.954680191887461
Microbiome_gene_K00806	race	race	2.3035958320123	1.00465250421063	180	100	0.02537260361952	0.954680191887461
Microbiome_gene_K07217	IBS	IBS	-0.875468318637953	0.385912469445283	180	141	0.0257410352295398	0.954680191887461
Microbiome_gene_K11891	ethnic	ethnic	-0.478356150252685	0.209973209044699	180	117	0.0257278671883861	0.954680191887461
Microbiome_gene_K12574	gender	gender	1.12482601731989	0.492521526390293	180	97	0.0257105768743075	0.954680191887461
Microbiome_gene_K15531	gender	gender	1.12318642026559	0.489108781706192	180	96	0.0253496672624256	0.954680191887461
Microbiome_gene_K16898	gender	gender	1.19363404561593	0.522622468040954	180	99	0.0257030486302898	0.954680191887461
Bioc_alpha.ketobutyrate	ethnic	ethnic	-1.03454537942321	0.452436287657731	180	93	0.0257625681657826	0.954680191887461
Bioc_glutarate..C5.DC.	IBS	IBS	-1.03776953072711	0.455061798954728	180	111	0.0257173788190688	0.954680191887461
Bioc_hypotaurine	IBS	IBS	-1.49762316518868	0.649349685339506	180	90	0.0253618053070686	0.954680191887461
Bioc_taurodeoxycholate	IBS	IBS	-0.8511209462071	0.371720256005661	180	97	0.0255723376556001	0.954680191887461
Bioc_X_12104	age	age	-1.27010513982368	0.553176685544474	180	88	0.0256582325309618	0.954680191887461
Bioc_X_22519	IBS	IBS	-1.12242697348371	0.490241161516611	180	96	0.0257055113829148	0.954680191887461
Bioc_linolenate..18.3n3.or.3n6.	IBS	IBS	-1.20350193108927	0.527881013688779	180	110	0.0258044914048516	0.954725480888964
Bioc_methionine.sulfoxide	age	age	-1.31376129858791	0.575289554126527	180	101	0.0258874928210381	0.956288061579672
Specie_Bacteroides_dorei	age	age	0.955185898814104	0.418628525718198	180	103	0.0260095422731918	0.956648196636562
Specie_Lactobacillus_rogosae	IBS	IBS	-0.50701342873967	0.223029077575767	180	114	0.0259506077451334	0.956648196636562
Bioc_gamma.CEHC	IBS	IBS	-1.08249449228237	0.47340000633433	180	98	0.0260195911435446	0.956648196636562
Specie_Bacteroides_vulgatus	age	age	-1.05309341154874	0.564860407160055	180	94	0.0672506786259897	0.959752103060525
Specie_Bacteroides_vulgatus	gender	gender	0.771020726097392	0.588105575444747	180	94	0.19492940038006	0.959752103060525
Specie_Bacteroides_vulgatus	IBS	IBS	-0.698710946935781	0.53626179577371	180	94	0.197661447663946	0.959752103060525
Specie_Bacteroides_uniformis	age	age	-0.520097608973657	0.4977931474109	180	88	0.300854360283214	0.959752103060525
Specie_Bacteroides_uniformis	gender	gender	-1.0647639329996	0.545793232268549	180	88	0.0563699030554094	0.959752103060525
Specie_Bacteroides_uniformis	IBS	IBS	-0.721003342505528	0.550411091624578	180	88	0.195866956887565	0.959752103060525
Specie_Bacteroides_stercoris	IBS	IBS	-0.593820536366212	0.323655406072555	180	101	0.0714229974929532	0.959752103060525
Specie_Prevotella_copri	ethnic	ethnic	-0.223530598439023	0.118865113486284	180	118	0.0640235915447516	0.959752103060525
Specie_Bacteroides_dorei	ethnic	ethnic	0.46723421095939	0.355013141950638	180	103	0.193063520638861	0.959752103060525
Specie_Faecalibacterium_prausnitzii	gender	gender	1.00863679707031	0.593546433716246	180	86	0.0951182850030124	0.959752103060525
Specie_Faecalibacterium_prausnitzii	ethnic	ethnic	0.426245095986213	0.34992145365543	180	86	0.228574722047569	0.959752103060525
Specie_Bacteroides_ovatus	race	race	1.10641847190904	0.903743788617011	180	98	0.225889791378455	0.959752103060525
Specie_Bacteroides_ovatus	IBS	IBS	-0.357829846180505	0.406892339572499	180	98	0.382865345924188	0.959752103060525
Specie_Parabacteroides_distasonis	gender	gender	-0.732570103522859	0.451250187678021	180	95	0.110115451317988	0.959752103060525
Specie_Parabacteroides_distasonis	IBS	IBS	-0.65740058595901	0.44630055854082	180	95	0.146349922925043	0.959752103060525
Specie_Eubacterium_rectale	race	race	0.282189792739282	0.327776449961235	180	99	0.392495217481564	0.959752103060525
Specie_Bacteroides_caccae	gender	gender	0.4748423732313	0.540498691539795	180	94	0.383221984892124	0.959752103060525
Specie_Bacteroides_caccae	IBS	IBS	-0.504766201533279	0.563763597385235	180	94	0.374237967726985	0.959752103060525
Specie_Bacteroides_thetaiotaomicron	age	age	-0.695165187663829	0.4659847919816	180	103	0.141074413056692	0.959752103060525
Specie_Parabacteroides_merdae	IBS	IBS	-0.617246097190689	0.418945468688797	180	100	0.145208826664332	0.959752103060525
Specie_Bacteroides_cellulosilyticus	age	age	-0.31192838149354	0.342705547836399	180	98	0.366189748480586	0.959752103060525
Specie_Bacteroides_cellulosilyticus	gender	gender	0.309561050927996	0.367794904529065	180	98	0.403157663487697	0.959752103060525
Specie_Alistipes_finegoldii	age	age	0.383920704548299	0.368283269388366	180	94	0.301451113751476	0.959752103060525
Specie_Alistipes_finegoldii	IBS	IBS	-0.538104435216736	0.378517953980574	180	94	0.160404530772564	0.959752103060525
Specie_Eubacterium_siraeum	age	age	-0.433386675791258	0.291426617612796	180	97	0.142592055281717	0.959752103060525
Specie_Eubacterium_siraeum	gender	gender	-0.291378807090548	0.345523286368445	180	97	0.402650005846686	0.959752103060525
Specie_Barnesiella_intestinihominis	ethnic	ethnic	-0.327111941212783	0.266702034823375	180	102	0.224572275267445	0.959752103060525
Specie_Akkermansia_muciniphila	IBS	IBS	-0.277009797689902	0.230041362107816	180	99	0.233679108547679	0.959752103060525
Specie_Bacteroides_xylanisolvens	age	age	-0.498537077581828	0.315648793585087	180	102	0.119501340706886	0.959752103060525
Specie_Bacteroides_xylanisolvens	gender	gender	0.531524819456515	0.347889814533212	180	102	0.131803805495611	0.959752103060525
Specie_Bacteroides_xylanisolvens	ethnic	ethnic	0.232253514311816	0.238333671379168	180	102	0.333726418420004	0.959752103060525
Specie_Oscillibacter_sp_57_20	gender	gender	0.764916837222984	0.400953475626867	180	99	0.061379190997936	0.959752103060525
Specie_Bacteroides_intestinalis	age	age	-0.135069431645817	0.122142298423356	180	104	0.273363135465629	0.959752103060525
Specie_Bacteroides_intestinalis	ethnic	ethnic	-0.165964970369984	0.0749184048534154	180	104	0.030681562352649	0.959752103060525
Specie_Bacteroides_intestinalis	IBS	IBS	0.155945639484715	0.124244223429433	180	104	0.214456567413031	0.959752103060525
Specie_Roseburia_faecis	age	age	0.624445276397505	0.426128068356645	180	105	0.147561542962486	0.959752103060525
Specie_Roseburia_faecis	race	race	0.575049661657683	0.3919595555972	180	105	0.147094022037588	0.959752103060525
Specie_Lachnospira_pectinoschiza	gender	gender	0.233911947430546	0.250247283249198	180	101	0.353616540868573	0.959752103060525
Specie_Ruminococcus_bromii	age	age	-0.493455566057399	0.372079285428901	180	96	0.189881115449811	0.959752103060525
Specie_Ruminococcus_bromii	IBS	IBS	-0.639677867664334	0.370171781945723	180	96	0.0892091278449514	0.959752103060525
Specie_Odoribacter_splanchnicus	gender	gender	0.727876594739095	0.62799227578147	180	76	0.252289415161561	0.959752103060525
Specie_Odoribacter_splanchnicus	ethnic	ethnic	0.31120443512503	0.34849148960224	180	76	0.376404560212856	0.959752103060525
Specie_Odoribacter_splanchnicus	IBS	IBS	-0.545166128485896	0.517819305675097	180	76	0.297810111293522	0.959752103060525
Specie_Ruminococcus_bicirculans	gender	gender	0.414400995216674	0.223432099542031	180	99	0.0683191627494576	0.959752103060525
Specie_Ruminococcus_bicirculans	ethnic	ethnic	-0.161833226516067	0.145919308816717	180	99	0.271620199120315	0.959752103060525
Specie_Ruminococcus_bicirculans	IBS	IBS	0.239701770053773	0.219608950181959	180	99	0.279212499813686	0.959752103060525
Specie_Fusicatenibacter_saccharivorans	race	race	0.524010679685818	0.34728692113585	180	104	0.136104639380221	0.959752103060525
Specie_Roseburia_intestinalis	IBS	IBS	-0.726890099761637	0.379583720727283	180	102	0.0600393775503324	0.959752103060525
Specie_Roseburia_hominis	gender	gender	0.606420147792948	0.41838904934825	180	104	0.152103847134054	0.959752103060525
Specie_Escherichia_coli	gender	gender	0.318061141417811	0.293033075288666	180	118	0.281411604983997	0.959752103060525
Specie_Roseburia_inulinivorans	IBS	IBS	-0.479953981872407	0.392947007200852	180	103	0.226626050124096	0.959752103060525
Specie_Parasutterella_excrementihominis	age	age	0.399442712858637	0.395682659487582	180	98	0.316855892052176	0.959752103060525
Specie_Parasutterella_excrementihominis	gender	gender	0.602920008677013	0.401420298411461	180	98	0.13843919146404	0.959752103060525
Specie_Parasutterella_excrementihominis	race	race	-3.21471790262213	1.94270249763328	180	98	0.103282719764492	0.959752103060525
Specie_Flavonifractor_plautii	race	race	0.44600049153941	0.394999099798522	180	112	0.262596144498998	0.959752103060525
Specie_Bacteroides_massiliensis	gender	gender	0.252412960712422	0.290258771738602	180	109	0.387616417955329	0.959752103060525
Specie_Ruminococcus_torques	age	age	0.532874984829518	0.423433298855531	180	92	0.213354833844209	0.959752103060525
Specie_Ruminococcus_torques	gender	gender	0.880440869881709	0.440770351529638	180	92	0.0505513133008915	0.959752103060525
Specie_Bacteroides_finegoldii	age	age	-0.175555992602031	0.176869812835769	180	110	0.324489897144569	0.959752103060525
Specie_Bacteroides_finegoldii	gender	gender	0.349518150873018	0.190697641177178	180	110	0.0712698883566298	0.959752103060525
Specie_Bacteroides_finegoldii	IBS	IBS	0.166530010692514	0.183153278450005	180	110	0.366483482045441	0.959752103060525
Specie_Anaerostipes_hadrus	gender	gender	0.654328636588388	0.445490446258418	180	102	0.146714972481923	0.959752103060525
Specie_Anaerostipes_hadrus	ethnic	ethnic	0.45313500553701	0.323395392703998	180	102	0.165916945853696	0.959752103060525
